nome,fase,turma,instituicao_ensino_aluno,sinalizador_ingressante,pedra,inde,iaa,ieg,ips,ida,ipp,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,ponto_virada,ipv,ian,nivel_ideal,defasagem,sexo,corraca,bolsista_encoded,ponto_virada_encoded,pedra_encoded,anos_pm,fase_ideal,na_fase,diff_fase,idade,sexo_encoded,rec_equipe_1_resultado,rec_equipe_2_resultado,rec_equipe_3_resultado,rec_equipe_4_resultado,rec_equipe_1_resultado_encoded,rec_equipe_2_resultado_encoded,rec_equipe_3_resultado_encoded,rec_equipe_4_resultado_encoded,rec_sintese
ALUNO-499,2,A,Rede Decisão,Veterano,Ametista,7.497,9.0,7.1,7.5,7.1,7.5,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.8,5.0,Nível 3 (7o e 8o ano),-1.0,F,R,1,0,3,4.0,3.0,0,-1.0,12.0,1.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-500,7,A,Rede Decisão,Veterano,Ametista,7.878,9.2,8.9,5.6,6.4,8.1,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Não,7.6,10.0,Nível 7 (3o EM),0.0,M,R,1,0,3,2.0,7.0,1,0.0,17.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-502,4,G,Escola Pública,Veterano,Ágata,6.853,10.0,4.7,7.5,3.9,8.8,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não,7.5,10.0,Nível 4 (9o ano),0.0,M,B,0,0,2,3.0,4.0,1,0.0,14.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-503,0,J,Escola Pública,Ingressante,Ametista,8.008,9.5,10.0,7.5,6.9,7.5,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.4,5.0,Nível 1 (4o ano),-1.0,M,R,0,0,3,1.0,1.0,0,-1.0,9.0,0.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-506,0,J,Escola Pública,Veterano,Quartzo,3.06,7.4,0.0,5.0,4.1,0.0,Não avaliado,Não avaliado,Não avaliado,Não avaliado,#NULO!,0.0,10.0,ALFA  (2o e 3o ano),0.0,M,B,0,1,1,1.0,0.0,1,0.0,8.0,0.0,,,,,,,,,
ALUNO-507,4,E,Escola Pública,Veterano,Ágata,5.580,9.6,3.9,5.0,2.8,7.2,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,5.3,10.0,Nível 4 (9o ano),0.0,F,B,0,0,2,5.0,4.0,1,0.0,14.0,1.0,Positivo,Neutro,Neutro,Neutro,1.0,0.0,0.0,0.0,0.0
ALUNO-511,0,S,Escola Pública,Ingressante,Ametista,7.296,7.5,8.3,7.5,6.6,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.8,5.0,Nível 1 (4o ano),-1.0,M,B,0,0,3,0.0,1.0,0,-1.0,9.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-512,4,A,Rede Decisão,Veterano,Ametista,7.972,8.3,8.6,7.5,7.0,8.8,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Sim,9.5,5.0,Nível 5 (1o EM),-1.0,M,R,1,1,3,2.0,5.0,0,-1.0,15.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-513,1,F,Escola Pública,Veterano,Ametista,7.285,8.5,7.5,7.5,6.1,7.7,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.4,5.0,Nível 2 (5o e 6o ano),-1.0,F,R,0,0,3,1.0,2.0,0,-1.0,10.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-518,7,A,Rede Decisão,Veterano,Ametista,7.971,9.6,6.7,7.5,7.9,8.1,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não,7.7,10.0,Nível 7 (3o EM),0.0,F,B,1,0,3,2.0,7.0,1,0.0,17.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-520,3,L,Rede Decisão,Veterano,Topázio,8.414,7.9,9.7,5.6,7.2,9.0,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Não,8.9,10.0,Nível 2 (5o e 6o ano),1.0,M,A,1,0,4,3.0,2.0,0,1.0,11.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-521,2,E,Escola Pública,Veterano,Ametista,7.254,9.5,4.6,7.5,5.3,8.5,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.7,10.0,Nível 2 (5o e 6o ano),0.0,F,R,0,0,3,3.0,2.0,1,0.0,11.0,1.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-522,2,P,Escola Pública,Veterano,Ágata,5.868,8.5,4.2,7.5,3.8,7.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.1,5.0,Nível 3 (7o e 8o ano),-1.0,M,B,0,0,2,3.0,3.0,0,-1.0,12.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-523,3,D,Escola Pública,Ingressante,Ametista,7.082,7.9,5.6,7.5,6.4,6.9,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,7.3,10.0,Nível 3 (7o e 8o ano),0.0,M,R,0,0,3,0.0,3.0,1,0.0,13.0,0.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-524,1,E,Escola Pública,Veterano,Topázio,8.494,9.5,9.2,7.5,8.4,8.8,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não avaliado,Sim,9.6,5.0,Nível 2 (5o e 6o ano),-1.0,M,R,0,1,4,1.0,2.0,0,-1.0,10.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-526,1,F,Escola Pública,Ingressante,Ametista,7.626,8.5,8.8,7.5,7.8,7.7,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.3,5.0,Nível 2 (5o e 6o ano),-1.0,F,R,0,0,3,0.0,2.0,0,-1.0,11.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-527,6,C,Rede Decisão,Veterano,Ametista,7.620,9.2,7.2,7.5,7.1,8.6,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não,8.7,5.0,Nível 7 (3o EM),-1.0,F,P,1,0,3,4.0,7.0,0,-1.0,17.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-529,1,N,Escola Pública,Ingressante,Ametista,8.090,8.0,9.6,7.5,8.0,8.1,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,8.6,5.0,Nível 2 (5o e 6o ano),-1.0,M,P,0,0,3,0.0,2.0,0,-1.0,11.0,0.0,Neutro,Neutro,Positivo,,0.0,0.0,1.0,,0.0
ALUNO-531,5,A,Escola Pública,Veterano,Ametista,7.223,8.8,8.3,7.5,5.7,7.8,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,7.5,5.0,Nível 7 (3o EM),-2.0,F,R,0,0,3,2.0,7.0,0,-2.0,17.0,1.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-533,3,B,Escola Pública,Veterano,Ágata,5.956,9.2,5.3,7.5,4.9,7.8,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Não,4.9,5.0,Nível 4 (9o ano),-1.0,F,R,0,0,2,2.0,4.0,0,-1.0,14.0,1.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-536,1,R,Escola Pública,Ingressante,Quartzo,4.586,8.0,1.7,7.5,3.1,6.7,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,4.6,5.0,Nível 2 (5o e 6o ano),-1.0,M,R,0,0,1,0.0,2.0,0,-1.0,11.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-537,0,M,Escola Pública,Ingressante,Quartzo,4.808,6.3,4.2,7.5,3.4,5.0,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,4.6,5.0,Nível 1 (4o ano),-1.0,M,B,0,0,1,0.0,1.0,0,-1.0,9.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-538,2,J,Escola Pública,Ingressante,Quartzo,4.824,9.0,5.0,5.0,1.1,5.2,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,5.9,5.0,Nível 3 (7o e 8o ano),-1.0,M,R,0,0,1,0.0,3.0,0,-1.0,13.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-540,2,I,Escola Pública,Veterano,Ágata,6.078,8.5,5.4,7.5,4.5,7.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.2,5.0,Nível 3 (7o e 8o ano),-1.0,M,B,0,0,2,3.0,3.0,0,-1.0,13.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-541,4,L,Rede Decisão,Veterano,Ametista,7.835,9.2,6.9,7.5,6.8,8.1,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não,8.0,10.0,Nível 4 (9o ano),0.0,F,B,1,0,3,2.0,4.0,1,0.0,14.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-542,0,R,Escola Pública,Ingressante,Ametista,7.565,8.0,8.3,7.5,7.0,7.8,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.3,5.0,Nível 2 (5o e 6o ano),-2.0,F,R,0,0,3,0.0,2.0,0,-2.0,11.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-544,2,R,Escola Pública,Veterano,Ametista,7.292,9.0,7.9,6.3,6.7,8.1,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Não,7.7,5.0,Nível 3 (7o e 8o ano),-1.0,M,R,0,0,3,2.0,3.0,0,-1.0,13.0,0.0,Positivo,Positivo,Positivo,,1.0,1.0,1.0,,1.0
ALUNO-546,6,A,Escola Pública,Veterano,Ágata,5.728,10.0,7.2,2.5,4.0,4.6,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,6.3,5.0,Nível 8 (Universitários),-2.0,M,R,0,0,2,3.0,8.0,0,-2.0,19.0,0.0,,Neutro,Neutro,Neutro,,0.0,0.0,0.0,0.0
ALUNO-547,4,G,Escola Pública,Veterano,Ágata,6.800,7.5,6.4,6.3,7.1,8.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,7.1,5.0,Nível 5 (1o EM),-1.0,F,R,0,0,2,3.0,5.0,0,-1.0,15.0,1.0,Positivo,Neutro,Positivo,Positivo,1.0,0.0,1.0,1.0,1.0
ALUNO-548,0,S,Escola Pública,Ingressante,Topázio,8.431,9.5,10.0,7.5,5.3,7.8,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Sim,9.5,10.0,ALFA  (2o e 3o ano),0.0,F,R,0,1,4,0.0,0.0,1,0.0,8.0,1.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-550,0,S,Escola Pública,Ingressante,Ametista,7.873,10.0,8.3,7.5,6.9,7.2,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Sim,9.3,5.0,Nível 1 (4o ano),-1.0,M,R,0,1,3,0.0,1.0,0,-1.0,9.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-555,2,J,Escola Pública,Veterano,Topázio,8.489,7.4,10.0,8.1,6.6,8.5,Mantido na Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.8,10.0,Nível 2 (5o e 6o ano),0.0,F,B,0,0,4,2.0,2.0,1,0.0,11.0,1.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-557,2,M,Escola Pública,Veterano,Ametista,7.543,9.0,8.3,6.9,5.9,8.1,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.9,5.0,Nível 3 (7o e 8o ano),-1.0,M,P,0,0,3,3.0,3.0,0,-1.0,13.0,0.0,Neutro,Positivo,Positivo,,0.0,1.0,1.0,,1.0
ALUNO-560,2,N,Escola Pública,Veterano,Ágata,6.489,9.5,4.6,7.5,3.2,8.1,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,7.1,10.0,Nível 2 (5o e 6o ano),0.0,M,R,0,0,2,2.0,2.0,1,0.0,11.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-561,3,G,Escola Pública,Veterano,Quartzo,4.740,7.9,1.1,7.5,4.0,6.9,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,4.9,5.0,Nível 5 (1o EM),-2.0,F,B,0,0,1,2.0,5.0,0,-2.0,14.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-562,2,L,Rede Decisão,Veterano,Topázio,8.418,7.5,7.9,7.5,9.2,8.8,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Mantido na Fase atual,Não avaliado,Não,8.1,10.0,Nível 2 (5o e 6o ano),0.0,M,B,1,0,4,2.0,2.0,1,0.0,10.0,0.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-563,0,T,Escola Pública,Ingressante,Topázio,8.371,9.5,10.0,7.5,7.1,8.1,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Sim,9.7,5.0,Nível 1 (4o ano),-1.0,F,R,0,1,4,0.0,1.0,0,-1.0,9.0,1.0,Positivo,Positivo,,,1.0,1.0,,,1.0
ALUNO-564,4,E,Escola Pública,Ingressante,Ágata,5.755,10.0,3.9,7.5,2.8,7.2,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não,4.8,10.0,Nível 4 (9o ano),0.0,M,R,0,0,2,2.0,4.0,1,0.0,14.0,0.0,Neutro,Neutro,Positivo,Neutro,0.0,0.0,1.0,0.0,0.0
ALUNO-565,1,N,Escola Pública,Ingressante,Topázio,8.385,10.0,8.8,7.5,5.8,8.1,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Sim,9.6,10.0,Nível 1 (4o ano),0.0,F,B,0,1,4,0.0,1.0,1,0.0,9.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-566,5,B,Escola Pública,Ingressante,Ametista,8.133,8.8,7.8,7.5,7.9,8.4,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Não,7.6,10.0,Nível 5 (1o EM),0.0,M,R,0,0,3,0.0,5.0,1,0.0,15.0,0.0,Positivo,Neutro,Positivo,Positivo,1.0,0.0,1.0,1.0,1.0
ALUNO-567,0,Q,Escola Pública,Ingressante,Ágata,6.885,8.0,5.8,7.5,5.0,7.2,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,7.3,10.0,ALFA  (2o e 3o ano),0.0,M,B,0,0,2,0.0,0.0,1,0.0,8.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-569,1,B,Escola Pública,Ingressante,Topázio,8.644,10.0,10.0,7.5,7.0,7.5,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.7,10.0,Nível 1 (4o ano),0.0,M,B,0,0,4,1.0,1.0,1,0.0,9.0,0.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-570,1,R,Escola Pública,Veterano,Quartzo,5.049,9.5,3.3,7.5,2.0,7.7,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,5.1,5.0,Nível 3 (7o e 8o ano),-2.0,M,R,0,0,1,2.0,3.0,0,-2.0,12.0,0.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-571,3,D,Escola Pública,Ingressante,Ametista,7.246,6.7,7.2,7.5,7.6,7.7,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.9,5.0,Nível 4 (9o ano),-1.0,F,R,0,0,3,0.0,4.0,0,-1.0,14.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-572,0,Q,Escola Pública,Ingressante,Topázio,8.681,7.5,10.0,7.5,6.7,8.4,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Sim,10.0,10.0,ALFA  (2o e 3o ano),0.0,M,R,0,1,4,0.0,0.0,1,0.0,8.0,0.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-574,6,C,Escola Pública,Veterano,Ametista,7.336,8.8,8.6,7.5,5.7,8.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não,7.8,5.0,Nível 7 (3o EM),-1.0,M,R,0,0,3,2.0,7.0,0,-1.0,17.0,0.0,Neutro,Positivo,Positivo,Positivo,0.0,1.0,1.0,1.0,1.0
ALUNO-578,0,Q,Escola Pública,Ingressante,Ametista,7.490,8.5,6.7,7.5,5.2,7.2,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Sim,9.0,10.0,ALFA  (2o e 3o ano),0.0,F,B,0,1,3,0.0,0.0,1,0.0,8.0,1.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-579,2,H,Escola Pública,Veterano,Ametista,7.332,8.5,6.3,7.5,5.4,7.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.2,10.0,Nível 2 (5o e 6o ano),0.0,F,B,0,0,3,4.0,2.0,1,0.0,11.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-583,4,A,Escola Pública,Veterano,Ágata,6.535,6.7,5.6,7.5,5.8,7.7,Promovido de Fase,Mantido na Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não,7.9,5.0,Nível 5 (1o EM),-1.0,F,R,0,0,2,2.0,5.0,0,-1.0,15.0,1.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-584,1,C,Escola Pública,Ingressante,Ametista,7.039,9.0,8.8,7.5,2.7,8.1,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.9,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,3,0.0,2.0,0,-1.0,11.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-585,2,F,Escola Pública,Veterano,Quartzo,2.735,0.0,1.3,4.4,0.4,6.6,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Não,5.3,2.5,Nível 5 (1o EM),-3.0,F,B,0,0,1,3.0,5.0,0,-3.0,16.0,1.0,Neutro,,Neutro,,0.0,,0.0,,0.0
ALUNO-586,1,J,Escola Pública,Veterano,Ametista,8.019,8.5,9.6,7.5,7.1,8.1,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não,8.9,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,0,3,1.0,2.0,0,-1.0,11.0,1.0,Neutro,Neutro,Positivo,,0.0,0.0,1.0,,0.0
ALUNO-588,1,E,Escola Pública,Veterano,Topázio,8.881,10.0,9.6,7.5,7.8,8.8,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.9,10.0,Nível 1 (4o ano),0.0,F,B,0,0,4,2.0,1.0,1,0.0,9.0,1.0,Positivo,Positivo,Neutro,,1.0,1.0,0.0,,1.0
ALUNO-589,1,R,Escola Pública,Veterano,Ametista,7.413,7.4,8.3,7.5,6.4,8.1,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não avaliado,Não,8.3,5.0,Nível 3 (7o e 8o ano),-2.0,M,P,0,0,3,2.0,3.0,0,-2.0,12.0,0.0,Neutro,Positivo,Positivo,,0.0,1.0,1.0,,1.0
ALUNO-594,1,C,Escola Pública,Veterano,Ametista,7.476,9.5,9.2,7.5,4.8,7.9,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.4,5.0,Nível 3 (7o e 8o ano),-2.0,M,B,0,0,3,1.0,3.0,0,-2.0,12.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-595,0,S,Escola Pública,Ingressante,Topázio,8.806,9.5,10.0,7.5,6.9,7.8,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não avaliado,Sim,9.8,10.0,ALFA  (2o e 3o ano),0.0,M,R,0,1,4,0.0,0.0,1,0.0,8.0,0.0,Positivo,Neutro,,,1.0,0.0,,,1.0
ALUNO-596,1,N,Escola Pública,Ingressante,Ágata,6.374,10.0,6.7,7.5,3.0,8.1,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.9,5.0,Nível 2 (5o e 6o ano),-1.0,M,R,0,0,2,0.0,2.0,0,-1.0,11.0,0.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-602,1,E,Escola Pública,Ingressante,Quartzo,4.940,0.0,4.6,7.5,2.3,8.4,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Não,7.3,5.0,Nível 3 (7o e 8o ano),-2.0,F,B,0,0,1,2.0,3.0,0,-2.0,12.0,1.0,Neutro,,Neutro,,0.0,,0.0,,0.0
ALUNO-603,1,R,Escola Pública,Veterano,Ágata,5.787,0.0,9.2,3.1,3.3,8.1,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.3,5.0,Nível 3 (7o e 8o ano),-2.0,M,B,0,0,2,3.0,3.0,0,-2.0,14.0,0.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-608,4,A,Escola Pública,Veterano,Ametista,7.310,7.1,7.2,5.0,8.5,7.7,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Não,8.5,5.0,Nível 5 (1o EM),-1.0,M,B,0,0,3,4.0,5.0,0,-1.0,15.0,0.0,Positivo,Positivo,Positivo,Positivo,1.0,1.0,1.0,1.0,1.0
ALUNO-610,5,B,Escola Pública,Ingressante,Ametista,6.913,8.8,6.4,7.5,5.8,8.4,Promovido de Fase,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,Mantido na Fase atual,Não,7.5,5.0,Nível 6 (2o EM),-1.0,M,R,0,0,3,0.0,6.0,0,-1.0,16.0,0.0,Positivo,Positivo,Positivo,Neutro,1.0,1.0,1.0,0.0,1.0
ALUNO-613,1,R,Escola Pública,Veterano,Ametista,7.196,9.5,9.2,3.1,5.5,8.3,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Não,8.3,5.0,Nível 2 (5o e 6o ano),-1.0,F,B,0,0,3,3.0,2.0,0,-1.0,12.0,1.0,Neutro,Positivo,Neutro,,0.0,1.0,0.0,,0.0
ALUNO-615,1,B,Escola Pública,Veterano,Topázio,8.358,9.0,8.8,7.5,7.4,7.5,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,8.7,10.0,Nível 1 (4o ano),0.0,F,B,0,0,4,2.0,1.0,1,0.0,9.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-617,0,T,Escola Pública,Ingressante,Topázio,8.583,9.0,10.0,7.5,5.9,8.1,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,Sim,9.7,10.0,ALFA  (2o e 3o ano),0.0,M,B,0,1,4,0.0,0.0,1,0.0,8.0,0.0,Positivo,Positivo,,,1.0,1.0,,,1.0
ALUNO-619,2,N,Escola Pública,Veterano,Ágata,6.682,7.9,5.0,7.5,4.6,7.7,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,7.2,10.0,Nível 2 (5o e 6o ano),0.0,F,P,0,0,2,2.0,2.0,1,0.0,11.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-620,1,C,Escola Pública,Ingressante,Quartzo,2.942,0.0,1.3,7.5,0.0,6.3,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Não,4.1,5.0,Nível 2 (5o e 6o ano),-1.0,M,B,0,0,1,0.0,2.0,0,-1.0,11.0,0.0,Neutro,,Neutro,,0.0,,0.0,,0.0
ALUNO-622,3,F,Escola Pública,Veterano,Quartzo,5.193,10.0,3.6,7.5,0.7,6.9,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,4.5,10.0,Nível 3 (7o e 8o ano),0.0,F,B,0,0,1,3.0,3.0,1,0.0,13.0,1.0,Neutro,Neutro,Neutro,,0.0,0.0,0.0,,0.0
ALUNO-624,3,F,Escola Pública,Veterano,Ágata,5.742,7.1,5.0,7.5,5.1,7.1,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,6.5,2.5,Nível 6 (2o EM),-3.0,F,B,0,0,2,2.0,6.0,0,-3.0,16.0,1.0,Positivo,Neutro,Neutro,,1.0,0.0,0.0,,0.0
ALUNO-627,0,S,Escola Pública,Ingressante,Ametista,7.442,8.0,8.3,7.5,6.9,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.0,5.0,Nível 1 (4o ano),-1.0,M,B,0,0,3,0.0,1.0,0,-1.0,9.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-628,0,O,Escola Pública,Ingressante,Ametista,7.438,9.0,8.3,7.5,5.9,7.5,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Não,8.4,5.0,Nível 2 (5o e 6o ano),-2.0,M,B,0,0,3,0.0,2.0,0,-2.0,11.0,0.0,Neutro,Neutro,,,0.0,0.0,,,0.0
ALUNO-632,0,S,Escola Pública,Ingressante,Ágata,5.888,9.0,5.0,7.5,3.4,7.5,Mantido na Fase atual,Não avaliado,Não avaliado,Não avaliado,Não,6.5,5.0,Nível 2 (5o e 6o ano),-2.0,M,R,0,0,2,0.0,2.0,0,-2.0,11.0,0.0,Neutro,,,,0.0,,,,0.0
ALUNO-634,1,A,Escola JP II,Veterano,Quartzo,3.754,6.3,2.1,6.3,2.4,4.4,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não,3.3,5.0,Nível 3 (7o e 8o ano),-2.0,M,B,1,0,1,3.0,3.0,0,-2.0,13.0,0.0,,Neutro,Neutro,,,0.0,0.0,,0.0
