nome,ida,diff_fase,ponto_virada_encoded,anos_pm,bolsista_encoded,ipv,corraca,ponto_virada,ian,pedra,pedra_encoded,iaa,ips,ieg,ipp,idade,sexo_encoded,fase,inde,sexo,na_fase,ano
ALUNO-1168,10.0,-1.0,0,0.0,0,7.916665,P,Não,5.0,Ametista,3,7.916679999999999,7.5,8.5,7.1875,11.0,1.0,1,8.043751,F,0,2020
ALUNO-1170,9.0,0.0,0,1.0,0,7.25,B,Não,10.0,Ametista,3,8.000020000000001,7.5,8.3,7.1875,9.0,0.0,1,8.178752,M,1,2020
ALUNO-1171,8.333333333333334,0.0,1,1.0,0,9.500006666666668,P,Sim,10.0,Topázio,4,9.58335,6.25,9.5,8.749999999999998,12.0,1.0,3,8.925003,F,1,2020
ALUNO-1172,4.5,-1.0,0,2.0,0,7.25,B,Não,5.0,Ágata,2,9.50002,7.5,5.0,7.1875,10.0,1.0,1,6.268752,F,0,2020
ALUNO-1173,0.0,0.0,0,1.0,0,5.833333333333335,P,Não,10.0,Quartzo,1,7.91667,3.75,2.0,6.875,15.0,0.0,5,4.420833666666667,M,1,2020
ALUNO-1174,5.0,0.0,1,1.0,0,8.8333375,R,Sim,10.0,Ametista,3,7.08333,6.875,7.0,8.28125,15.0,1.0,5,7.3906255,F,1,2020
ALUNO-1175,0.0,-1.0,0,0.0,0,7.277776666666666,B,Não,5.0,Quartzo,1,8.500020000000001,7.5,5.1,7.916666666666668,10.0,0.0,1,5.367224,M,0,2020
ALUNO-1176,6.333333333333333,0.0,0,3.0,0,8.500003333333334,B,Não,10.0,Ametista,3,8.75001,8.75,8.0,9.166666666666666,15.0,0.0,5,8.233335,M,1,2020
ALUNO-1178,4.25,-1.0,0,1.0,0,7.58333,R,Não,5.0,Quartzo,1,8.000020000000001,6.875,3.1,7.1875,13.0,0.0,2,5.692918,M,0,2020
ALUNO-1181,10.0,-2.0,0,1.0,0,7.66667,B,Não,5.0,Ametista,3,9.000020000000001,5.625,10.0,2.5,10.0,1.0,0,7.745836000000001,F,0,2020
ALUNO-1187,4.5,-1.0,0,1.0,0,7.888886666666667,R,Não,5.0,Ágata,2,9.000020000000001,7.5,8.1,8.125,13.0,1.0,2,7.060279333333334,F,0,2020
ALUNO-1188,4.333333333333333,0.0,0,1.0,0,5.75,P,Não,10.0,Quartzo,1,7.91667,7.5,1.0,7.03125,17.0,1.0,7,5.461458666666667,F,1,2020
ALUNO-1190,8.0,0.0,0,1.0,0,6.777776666666665,B,Não,10.0,Ametista,3,8.500020000000001,6.875,9.6,6.875,11.0,1.0,2,8.100557333333333,F,1,2020
ALUNO-1191,3.333333333333333,0.0,0,3.0,1,6.333335,B,Não,10.0,Ágata,2,7.91667,4.375,9.5,7.65625,12.0,0.0,3,6.828125666666667,M,1,2020
ALUNO-1193,3.75,0.0,0,0.0,0,7.222219999999999,R,Não,10.0,Ágata,2,9.000020000000001,7.5,6.8,7.083333333333333,11.0,0.0,2,6.912779333333333,M,1,2020
ALUNO-1195,7.0,0.0,0,0.0,0,7.75,B,Não,10.0,Ametista,3,8.500020000000001,7.5,8.8,8.4375,11.0,1.0,2,8.153752,F,1,2020
ALUNO-1197,5.333333333333333,0.0,0,4.0,1,8.2500025,B,Não,10.0,Ametista,3,8.75001,6.25,8.8,8.4375,16.0,0.0,6,7.820418166666667,M,1,2020
ALUNO-1198,7.5,-1.0,0,0.0,0,7.611106666666666,B,Não,5.0,Ágata,2,9.000020000000001,5.0,5.8,7.083333333333333,11.0,1.0,1,6.790556666666666,F,0,2020
ALUNO-1200,5.833333333333333,0.0,0,2.0,0,8.333332500000001,R,Não,10.0,Ametista,3,7.91667,6.25,7.6,7.5,16.0,1.0,6,7.520000166666668,F,1,2020
ALUNO-1205,10.0,0.0,1,1.0,0,9.000005,B,Sim,10.0,Topázio,4,7.00002,7.5,9.5,8.125,9.0,1.0,1,8.962503,F,1,2020
ALUNO-1215,10.0,-1.0,1,1.0,0,9.000005,B,Sim,5.0,Topázio,4,10.00002,7.5,9.5,7.5,10.0,0.0,1,8.700003,M,0,2020
ALUNO-1217,8.0,0.0,1,4.0,1,9.37501,R,Sim,10.0,Ametista,3,8.33334,4.375,8.8,9.375,13.0,0.0,3,8.443336,M,1,2020
ALUNO-1218,7.5,0.0,1,3.0,1,9.416675,B,Sim,10.0,Topázio,4,9.16668,7.5,9.5,8.90625,17.0,1.0,7,8.840628,F,1,2020
ALUNO-1219,3.8333333333333335,1.0,1,3.0,0,8.944453333333334,P,Sim,10.0,Ametista,3,8.33334,7.5,9.7,8.958333333333332,13.0,0.0,4,7.974724666666667,M,0,2020
ALUNO-1222,7.0,0.0,0,4.0,1,7.374995,P,Não,10.0,Ametista,3,9.16668,6.875,6.6,7.34375,17.0,0.0,7,7.533542000000001,M,1,2020
ALUNO-1223,9.5,-1.0,1,1.0,0,8.77778,B,Sim,5.0,Ametista,3,8.500020000000001,7.5,8.6,8.75,11.0,1.0,1,8.350558,F,0,2020
ALUNO-1225,0.0,-2.0,0,1.0,0,7.944446666666668,R,Não,5.0,Quartzo,1,6.91668,7.5,8.0,8.541666666666666,14.0,0.0,2,5.984724,M,0,2020
ALUNO-1226,9.5,-1.0,0,1.0,0,8.611113333333334,R,Não,5.0,Ametista,3,9.50002,5.625,8.1,8.75,11.0,0.0,1,8.129724666666666,M,0,2020
ALUNO-1228,6.5,0.0,0,1.0,0,6.833329999999999,B,Não,10.0,Ametista,3,6.91668,7.5,8.5,7.916666666666667,11.0,1.0,2,7.600000666666666,F,1,2020
ALUNO-1229,8.0,0.0,0,2.0,0,7.222216666666665,R,Não,10.0,Ametista,3,9.50002,5.625,9.2,5.208333333333333,9.0,1.0,1,7.917778666666665,F,1,2020
ALUNO-1230,4.666666666666667,0.0,0,3.0,1,7.375,B,Não,10.0,Ametista,3,6.24999,7.5,9.7,8.4375,12.0,0.0,3,7.567082333333333,M,1,2020
ALUNO-1231,7.0,-1.0,0,3.0,0,7.999996666666666,R,Não,5.0,Quartzo,1,0.0,4.375,7.0,6.666666666666666,12.0,1.0,2,6.0041660000000014,F,0,2020
ALUNO-1232,0.0,-1.0,0,1.0,0,7.249995,R,Não,5.0,Quartzo,1,9.50002,7.5,8.2,7.1875,12.0,0.0,2,6.008751,M,0,2020
ALUNO-1237,5.5,-1.0,0,1.0,0,7.166663333333332,R,Não,5.0,Ágata,2,7.916679999999999,7.5,8.3,7.5,13.0,0.0,2,6.985000666666667,M,0,2020
ALUNO-1238,10.0,0.0,0,2.0,0,8.0,B,Não,10.0,Topázio,4,7.416679999999999,7.5,8.8,6.875,8.0,1.0,1,8.539168,F,1,2020
ALUNO-1241,0.0,0.0,0,2.0,0,6.611106666666666,R,Não,10.0,Quartzo,1,0.0,7.5,2.1,6.875,11.0,0.0,2,4.179721333333333,M,1,2020
ALUNO-1244,9.5,0.0,0,1.0,0,7.75,P,Não,10.0,Topázio,4,9.50002,7.5,8.9,8.125,9.0,1.0,1,8.742502000000002,F,1,2020
ALUNO-1248,7.666666666666667,0.0,0,3.0,1,8.055553333333332,B,Não,10.0,Ametista,3,9.16668,6.875,9.2,8.541666666666666,13.0,1.0,3,8.442778666666666,F,1,2020
ALUNO-1249,6.0,1.0,1,3.0,1,9.125005,R,Sim,10.0,Ametista,3,9.16668,6.25,7.9,8.59375,14.0,0.0,5,8.006044,M,0,2020
ALUNO-1250,3.333333333333333,0.0,0,1.0,0,7.94444,P,Não,10.0,Ágata,2,6.66666,7.5,5.0,8.125,13.0,1.0,3,6.484720666666667,F,1,2020
ALUNO-1251,7.666666666666667,-1.0,0,0.0,0,7.7916675,B,Não,5.0,Ametista,3,9.16668,10.0,6.7,7.65625,14.0,0.0,3,7.613959833333333,M,0,2020
ALUNO-1252,3.1666666666666665,0.0,0,2.0,0,6.9999975,B,Não,10.0,Quartzo,1,0.0,7.5,6.5,7.1875,16.0,1.0,6,5.802082833333333,F,1,2020
ALUNO-1253,10.0,-2.0,0,1.0,0,6.3333200000000005,P,Não,5.0,Ametista,3,8.500020000000001,5.625,10.0,2.5,10.0,0.0,0,7.429166,M,0,2020
ALUNO-1254,8.0,-1.0,0,2.0,0,7.0,P,Não,5.0,Ágata,2,8.500020000000001,6.875,3.5,7.8125,12.0,1.0,2,6.518752000000001,F,0,2020
ALUNO-1256,0.0,-1.0,0,2.0,0,8.222226666666668,B,Não,5.0,Quartzo,1,7.91667,7.5,4.6,7.916666666666668,15.0,0.0,4,5.397779,M,0,2020
ALUNO-1257,8.0,-1.0,0,1.0,0,8.166667499999999,R,Não,5.0,Ametista,3,10.00002,7.5,6.8,7.96875,14.0,0.0,3,7.6402105,M,0,2020
ALUNO-1260,9.0,-1.0,0,0.0,0,7.333333333333333,B,Não,5.0,Ametista,3,9.50002,7.5,8.9,7.291666666666667,10.0,1.0,1,7.975835333333334,F,0,2020
ALUNO-1261,0.6666666666666666,0.0,0,4.0,1,5.2916625,R,Não,10.0,Quartzo,1,7.91667,3.125,7.5,6.40625,15.0,1.0,5,5.436457833333334,F,1,2020
ALUNO-1262,2.6666666666666665,-1.0,0,0.0,0,8.055560000000002,B,Não,5.0,Ágata,2,8.33334,7.5,9.0,8.125,15.0,1.0,4,6.840279333333334,F,0,2020
ALUNO-1264,9.5,-1.0,0,1.0,0,7.444443333333333,B,Não,5.0,Ametista,3,10.00002,7.5,8.4,7.916666666666668,10.0,0.0,1,8.110557333333334,M,0,2020
ALUNO-1265,7.666666666666667,-2.0,0,1.0,0,8.055560000000002,P,Não,5.0,Ametista,3,8.75001,7.5,9.9,8.749999999999998,16.0,0.0,4,8.124446333333335,M,0,2020
ALUNO-1266,7.5,-1.0,0,2.0,0,8.22222,R,Não,5.0,Ametista,3,8.500020000000001,5.0,8.7,7.291666666666667,12.0,0.0,2,7.463612666666667,M,0,2020
ALUNO-1270,6.0,0.0,0,1.0,0,7.888886666666666,B,Não,10.0,Ametista,3,8.500020000000001,7.5,6.5,7.708333333333334,10.0,0.0,2,7.448612666666667,M,1,2020
ALUNO-1274,7.333333333333333,-1.0,1,1.0,0,8.666673333333334,R,Sim,5.0,Ametista,3,9.16668,7.5,8.4,8.958333333333332,15.0,0.0,4,7.942502666666667,M,0,2020
ALUNO-1275,10.0,0.0,0,1.0,0,7.75,B,Não,10.0,Topázio,4,10.00002,7.5,8.5,7.1875,9.0,1.0,1,8.718752,F,1,2020
ALUNO-1277,7.666666666666667,0.0,1,3.0,0,9.11112,B,Sim,10.0,Ametista,3,7.08333,5.0,5.9,8.958333333333332,13.0,0.0,3,7.639723666666667,M,1,2020
ALUNO-1278,10.0,-1.0,0,1.0,0,4.58334,R,Não,5.0,Ametista,3,9.000020000000001,7.5,10.0,2.5,9.0,1.0,0,7.31667,F,0,2020
ALUNO-1281,6.833333333333333,1.0,1,2.0,0,9.1250025,B,Sim,10.0,Ametista,3,7.91667,7.5,9.1,8.28125,16.0,0.0,7,8.381459166666666,M,0,2020
ALUNO-1282,8.5,0.0,0,0.0,1,2.75,R,Não,10.0,Ágata,2,7.916679999999999,2.5,8.8,2.5,7.0,1.0,0,6.301668,F,1,2020
ALUNO-1284,4.333333333333333,-1.0,0,0.0,0,6.555550000000001,B,Não,5.0,Ágata,2,8.75001,7.5,8.6,7.708333333333334,16.0,0.0,5,6.793611000000001,M,0,2020
ALUNO-1285,9.0,0.0,0,0.0,0,6.99999,B,Não,10.0,Topázio,4,9.000020000000001,7.5,9.9,7.8125,8.0,1.0,0,8.61125,F,1,2020
ALUNO-1287,8.5,-2.0,0,0.0,0,5.58334,R,Não,5.0,Ágata,2,8.500020000000001,7.5,10.0,2.5,10.0,1.0,0,7.16667,F,0,2020
ALUNO-1288,6.0,0.0,0,4.0,1,7.499995,B,Não,10.0,Ágata,2,0.0,7.5,7.8,7.1875,16.0,0.0,6,6.728749,M,1,2020
ALUNO-1289,3.0,-1.0,0,0.0,0,6.666663333333334,R,Não,5.0,Ágata,2,8.500020000000001,7.5,7.1,6.666666666666667,12.0,0.0,2,6.120001333333334,M,0,2020
ALUNO-1291,10.0,0.0,0,0.0,0,7.5,R,Não,10.0,Ametista,3,6.91668,7.5,6.9,7.291666666666667,9.0,0.0,1,8.050834666666667,M,1,2020
ALUNO-1292,9.0,0.0,0,1.0,0,8.222226666666668,P,Não,10.0,Topázio,4,10.00002,7.5,9.4,8.75,11.0,0.0,2,8.949447333333334,M,1,2020
ALUNO-1293,0.0,-1.0,0,1.0,0,8.055556666666668,B,Não,5.0,Quartzo,1,0.0,7.5,1.1,7.708333333333334,12.0,0.0,2,3.8519446666666672,M,0,2020
ALUNO-1294,0.0,0.0,0,1.0,0,5.0833275,B,Não,10.0,Quartzo,1,7.91667,5.0,2.8,6.25,16.0,0.0,6,4.4933325,M,1,2020
ALUNO-1296,5.75,-1.0,0,1.0,0,7.25,B,Não,5.0,Ágata,2,8.500020000000001,5.625,8.7,5.9375,10.0,0.0,1,6.846252000000001,M,0,2020
ALUNO-1297,5.666666666666667,-1.0,0,1.0,0,7.7916675,R,Não,5.0,Ágata,2,7.91667,6.875,8.3,7.5,18.0,1.0,7,7.080833833333333,F,0,2020
ALUNO-1298,9.0,0.0,0,1.0,0,6.583335,B,Não,10.0,Topázio,4,9.50002,7.5,9.9,7.5,8.0,1.0,0,8.546669,F,1,2020
ALUNO-1299,5.166666666666667,2.0,0,3.0,1,8.583335,B,Não,10.0,Ametista,3,7.91667,7.5,8.5,8.28125,14.0,0.0,6,7.819792333333333,M,0,2020
ALUNO-1302,0.0,-1.0,0,1.0,0,6.944439999999998,R,Não,5.0,Quartzo,1,8.000020000000001,7.5,0.9,7.083333333333334,11.0,0.0,1,4.3272233333333325,M,0,2020
ALUNO-1303,3.0,-1.0,0,4.0,0,8.5,P,Não,5.0,Ágata,2,9.000020000000001,4.375,7.9,5.0,13.0,1.0,2,6.2175020000000005,F,0,2020
ALUNO-1309,6.833333333333333,0.0,0,1.0,0,8.0416725,N,Não,10.0,Ametista,3,7.5,7.5,8.0,8.125,17.0,0.0,7,7.887501166666667,M,1,2020
ALUNO-1313,2.1666666666666665,-1.0,0,0.0,0,5.666660000000001,B,Não,5.0,Quartzo,1,8.33334,5.0,5.2,7.5,14.0,1.0,3,5.189999333333334,F,0,2020
ALUNO-1315,4.5,-1.0,0,4.0,1,5.999995,N,Não,5.0,Quartzo,1,8.000020000000001,5.0,6.9,3.75,12.0,1.0,2,5.655001,F,0,2020
ALUNO-1316,10.0,-2.0,0,1.0,0,7.750005,P,Não,5.0,Topázio,4,9.50002,7.5,10.0,7.5,10.0,0.0,0,8.500003,M,0,2020
ALUNO-1319,10.0,-1.0,0,1.0,0,7.5,B,Não,5.0,Ametista,3,6.41668,6.875,9.2,7.291666666666667,10.0,0.0,1,7.898334666666667,M,0,2020
ALUNO-1323,10.0,-1.0,0,1.0,0,8.0,P,Não,5.0,Ametista,3,9.000020000000001,4.375,9.1,7.916666666666668,10.0,0.0,1,8.049168666666667,M,0,2020
ALUNO-1324,10.0,-1.0,0,2.0,0,7.5,B,Não,5.0,Ametista,3,9.000020000000001,7.5,7.9,7.708333333333334,10.0,0.0,1,8.000835333333335,M,0,2020
ALUNO-1325,0.0,-1.0,0,2.0,0,6.583325,R,Não,5.0,Quartzo,1,6.91668,5.0,8.3,6.5625,13.0,0.0,2,5.3245830000000005,M,0,2020
ALUNO-1328,1.5,0.0,1,3.0,1,8.66667,R,Sim,10.0,Ametista,3,9.50002,7.5,8.7,8.125,10.0,1.0,2,7.285836,F,1,2020
ALUNO-1336,3.6666666666666665,-1.0,0,0.0,0,5.777770000000001,P,Não,5.0,Quartzo,1,8.33334,7.5,4.0,8.125,14.0,1.0,3,5.584721333333334,F,0,2020
ALUNO-1338,9.5,-1.0,1,1.0,0,9.000005,B,Sim,5.0,Ametista,3,9.50002,7.5,8.1,8.125,10.0,1.0,1,8.332502999999999,F,0,2020
ALUNO-1339,7.666666666666667,-1.0,0,1.0,0,6.944439999999999,B,Não,5.0,Ametista,3,10.00002,7.5,10.0,7.5,14.0,1.0,3,7.922223333333333,F,0,2020
ALUNO-1341,7.166666666666667,0.0,1,1.0,1,9.2083425,P,Sim,10.0,Ametista,3,8.75001,6.875,8.9,8.125,17.0,1.0,7,8.430002833333335,F,1,2020
ALUNO-1343,0.0,0.0,0,2.0,0,6.583325,B,Não,10.0,Quartzo,1,8.000020000000001,5.0,8.0,6.25,11.0,0.0,2,5.841667000000001,M,1,2020
ALUNO-1344,6.0,-3.0,0,2.0,0,7.555549999999998,B,Não,2.5,Ágata,2,8.000020000000001,5.625,7.4,6.458333333333334,14.0,1.0,1,6.449445333333334,F,0,2020
ALUNO-1347,4.666666666666667,0.0,0,1.0,0,6.333335,B,Não,10.0,Ágata,2,9.16668,6.875,8.1,7.34375,17.0,1.0,7,7.158543333333334,F,1,2020
ALUNO-1348,6.333333333333333,0.0,1,2.0,0,9.11112,N,Sim,10.0,Ametista,3,7.91667,6.875,7.1,8.541666666666666,13.0,1.0,3,7.842224333333333,F,1,2020
ALUNO-1,8.8,-1.0,0,3.0,1,8.1,R,Não,5.0,Ametista,3,7.5,6.9,6.3,7.7,12.0,1.0,2,7.319,F,0,2021
ALUNO-3,5.6,0.0,0,3.0,0,7.2,B,Não,10.0,Ametista,3,7.1,6.3,6.9,7.3,13.0,1.0,3,7.021,F,1,2021
ALUNO-5,5.4,0.0,0,2.0,0,7.4,R,Não,10.0,Ametista,3,7.4,7.5,7.5,8.5,11.0,0.0,2,7.399,M,1,2021
ALUNO-8,7.1,0.0,0,4.0,1,8.5,R,Não,10.0,Topázio,4,8.8,7.5,8.6,8.0,15.0,1.0,5,8.269,F,1,2021
ALUNO-11,8.8,0.0,1,1.0,1,9.7,R,Sim,10.0,Topázio,4,9.0,6.3,10.0,7.7,9.0,0.0,1,8.99,M,1,2021
ALUNO-13,0.8,-1.0,0,0.0,0,6.0,B,Não,5.0,Quartzo,1,8.0,7.5,0.0,0.0,9.0,1.0,0,3.413,F,0,2021
ALUNO-17,2.6,-2.0,0,3.0,0,8.8,B,Não,5.0,Ágata,2,9.5,7.5,4.2,8.4,14.0,0.0,1,6.14,M,0,2021
ALUNO-18,5.3,-1.0,0,4.0,0,5.2,B,Não,5.0,Ágata,2,10.0,6.3,3.3,7.7,15.0,0.0,4,5.666,M,0,2021
ALUNO-19,4.6,-1.0,0,0.0,0,8.3,R,Não,5.0,Ágata,2,9.0,7.5,6.3,7.7,13.0,0.0,2,6.751,M,0,2021
ALUNO-28,8.8,0.0,1,3.0,1,9.9,R,Sim,10.0,Topázio,4,8.3,7.5,9.2,9.4,14.0,1.0,4,9.079,F,1,2021
ALUNO-29,3.8,-2.0,0,0.0,0,7.9,R,Não,5.0,Ágata,2,9.6,7.5,5.3,7.5,15.0,1.0,3,6.342,F,0,2021
ALUNO-34,5.5,-1.0,0,3.0,0,8.7,R,Não,5.0,Ágata,2,6.9,7.5,2.9,7.7,13.0,1.0,2,6.129,F,0,2021
ALUNO-35,8.2,-1.0,1,4.0,0,9.4,B,Sim,5.0,Topázio,4,9.2,7.5,9.4,8.4,19.0,1.0,7,8.416,F,0,2021
ALUNO-36,4.7,-2.0,0,2.0,0,7.9,R,Não,5.0,Ágata,2,8.3,3.8,6.4,7.3,15.0,1.0,3,6.246,F,0,2021
ALUNO-37,6.5,0.0,0,3.0,0,6.7,R,Não,10.0,Ágata,2,0.0,6.9,5.4,7.5,11.0,0.0,2,6.154,M,1,2021
ALUNO-38,5.1,0.0,0,0.0,0,7.8,B,Não,10.0,Ágata,2,3.8,7.5,6.9,7.5,13.0,1.0,3,6.847,F,1,2021
ALUNO-40,6.0,-1.0,0,0.0,0,8.0,B,Não,5.0,Ametista,3,9.2,7.5,7.8,8.3,16.0,0.0,5,7.334,M,0,2021
ALUNO-41,6.8,-1.0,0,1.0,0,8.8,R,Não,5.0,Ágata,2,0.0,7.5,5.0,7.5,12.0,0.0,2,6.1,M,0,2021
ALUNO-42,4.0,0.0,0,0.0,0,6.0,B,Não,10.0,Ágata,2,10.0,7.5,6.7,7.2,8.0,0.0,0,6.802,M,1,2021
ALUNO-46,6.9,0.0,0,1.0,0,8.4,R,Não,10.0,Topázio,4,8.5,7.5,10.0,8.1,9.0,1.0,0,8.471,F,1,2021
ALUNO-47,4.0,-1.0,0,0.0,0,5.8,B,Não,5.0,Ágata,2,8.5,7.5,6.3,7.5,11.0,0.0,1,6.056,M,0,2021
ALUNO-51,5.4,0.0,0,2.0,0,8.6,R,Não,10.0,Ametista,3,9.0,7.5,9.2,7.7,9.0,0.0,1,8.051,M,1,2021
ALUNO-54,4.1,0.0,0,0.0,0,5.8,B,Não,10.0,Ágata,2,7.5,7.5,5.8,7.3,13.0,1.0,3,6.388,F,1,2021
ALUNO-55,7.6,-1.0,1,4.0,1,9.2,B,Sim,5.0,Ametista,3,9.6,8.1,8.9,8.1,18.0,1.0,7,8.219,F,0,2021
ALUNO-56,5.5,-1.0,0,0.0,0,7.2,B,Não,5.0,Ágata,2,8.8,5.6,7.5,7.8,17.0,0.0,6,6.777,M,0,2021
ALUNO-57,6.0,0.0,0,3.0,1,7.0,B,Não,10.0,Ametista,3,8.3,6.3,6.9,7.7,17.0,0.0,7,7.213,M,1,2021
ALUNO-60,6.1,-2.0,0,5.0,1,7.7,R,Não,5.0,Ametista,3,7.9,6.9,7.5,7.2,18.0,0.0,6,6.956,M,0,2021
ALUNO-61,0.0,-1.0,0,1.0,0,5.1,P,Não,5.0,Quartzo,1,0.0,5.6,1.3,6.9,11.0,1.0,1,3.017,F,0,2021
ALUNO-62,3.1,-1.0,0,1.0,0,6.2,B,Não,5.0,Ágata,2,8.5,7.5,4.6,8.1,13.0,0.0,2,5.704,M,0,2021
ALUNO-65,6.9,-1.0,1,0.0,0,10.0,B,Sim,5.0,Topázio,4,10.0,7.5,10.0,8.1,9.0,0.0,0,8.438,M,0,2021
ALUNO-66,5.9,-1.0,0,0.0,0,7.7,R,Não,5.0,Ágata,2,8.0,7.5,6.3,8.5,13.0,1.0,2,6.875,F,0,2021
ALUNO-67,1.1,-1.0,0,0.0,0,6.1,R,Não,5.0,Quartzo,1,7.4,7.5,3.3,8.3,11.0,1.0,1,4.939,F,0,2021
ALUNO-71,3.6,-2.0,1,2.0,0,0.0,P,#NULO!,5.0,Quartzo,1,7.4,5.0,0.0,0.0,11.0,1.0,0,2.4600000000000004,F,0,2021
ALUNO-75,8.5,1.0,1,2.0,1,9.7,R,Sim,10.0,Topázio,4,10.0,7.5,9.2,8.8,12.0,1.0,4,9.108,F,0,2021
ALUNO-76,7.6,1.0,1,1.0,0,9.2,B,Sim,10.0,Topázio,4,10.0,7.5,10.0,7.5,8.0,1.0,1,8.869,F,0,2021
ALUNO-77,6.4,-1.0,0,0.0,0,8.1,B,Não,5.0,Ametista,3,9.5,7.5,10.0,7.5,9.0,1.0,0,7.854,F,0,2021
ALUNO-78,2.6,-1.0,0,4.0,0,5.6,R,Não,5.0,Ágata,2,8.9,7.5,9.2,7.3,11.0,1.0,1,6.339,F,0,2021
ALUNO-81,6.5,-1.0,0,2.0,1,7.7,A,Não,5.0,Ágata,2,6.3,2.5,5.8,8.1,16.0,1.0,5,6.188,F,0,2021
ALUNO-83,3.0,0.0,0,5.0,1,6.7,B,Não,10.0,Ágata,2,6.7,3.8,6.4,7.3,15.0,1.0,5,5.987,F,1,2021
ALUNO-84,6.8,0.0,0,1.0,0,8.3,B,Não,10.0,Ametista,3,3.5,7.5,10.0,7.5,9.0,1.0,1,7.867,F,1,2021
ALUNO-85,6.9,-2.0,0,2.0,0,7.0,B,Não,5.0,Ágata,2,9.5,6.3,6.7,4.7,10.0,0.0,0,6.652,M,0,2021
ALUNO-87,7.8,0.0,0,5.0,1,7.7,B,Não,10.0,Ametista,3,7.9,7.5,7.8,8.1,15.0,1.0,5,8.004,F,1,2021
ALUNO-88,7.4,-1.0,1,3.0,1,9.1,B,Sim,5.0,Ametista,3,9.5,6.3,9.6,8.1,12.0,1.0,2,8.096,F,0,2021
ALUNO-90,4.6,-1.0,0,2.0,0,7.0,R,Não,5.0,Ágata,2,7.1,7.5,5.0,7.2,15.0,0.0,4,5.994,M,0,2021
ALUNO-91,2.2,0.0,0,3.0,0,2.5,B,Não,10.0,Quartzo,1,9.5,7.5,0.0,5.6,11.0,1.0,2,4.2,F,1,2021
ALUNO-93,5.1,0.0,0,0.0,0,5.9,P,Não,10.0,Ágata,2,8.0,7.5,4.2,6.6,8.0,1.0,0,6.248,F,1,2021
ALUNO-94,4.6,1.0,0,2.0,0,5.2,B,Não,10.0,Ágata,2,7.5,7.5,3.6,7.3,13.0,1.0,4,5.923,F,0,2021
ALUNO-95,1.3,-2.0,0,2.0,0,4.1,R,Não,5.0,Quartzo,1,8.3,7.5,5.6,6.9,16.0,1.0,4,4.957,F,0,2021
ALUNO-97,5.8,-1.0,0,3.0,0,6.0,R,Não,5.0,Ágata,2,8.0,7.5,5.8,7.5,13.0,1.0,2,6.317,F,0,2021
ALUNO-98,6.3,-1.0,0,0.0,0,7.5,R,Não,5.0,Ametista,3,9.2,7.5,6.4,7.5,14.0,1.0,3,6.953,F,0,2021
ALUNO-100,0.0,-2.0,0,3.0,0,3.8,R,Não,5.0,Quartzo,1,8.5,3.8,0.0,6.3,13.0,1.0,1,3.117,F,0,2021
ALUNO-102,4.8,-1.0,0,1.0,0,7.8,R,Não,5.0,Ágata,2,6.3,7.5,7.5,7.9,10.0,0.0,1,6.704,M,0,2021
ALUNO-103,6.2,0.0,0,1.0,0,8.6,B,Não,10.0,Ametista,3,9.5,6.3,8.8,7.9,9.0,1.0,1,8.076,F,1,2021
ALUNO-104,6.4,0.0,0,0.0,0,6.8,P,Não,10.0,Ametista,3,9.0,7.5,10.0,7.2,8.0,0.0,0,8.01,M,1,2021
ALUNO-105,2.8,0.0,0,1.0,0,3.7,B,Não,10.0,Quartzo,1,10.0,7.5,1.1,6.7,14.0,1.0,4,4.956,F,1,2021
ALUNO-106,7.9,-1.0,1,1.0,0,10.0,R,Sim,5.0,Ametista,3,10.0,7.5,7.9,8.3,11.0,1.0,1,8.242,F,0,2021
ALUNO-109,7.8,-1.0,0,0.0,0,8.2,B,Não,5.0,Ametista,3,7.5,7.5,6.7,8.4,17.0,1.0,6,7.36,F,0,2021
ALUNO-111,6.0,-1.0,0,1.0,0,7.4,B,Não,5.0,Ametista,3,8.3,7.5,8.1,8.4,15.0,1.0,4,7.222,F,0,2021
ALUNO-112,6.2,-1.0,0,3.0,0,6.9,B,Não,5.0,Ágata,2,9.2,6.9,3.1,7.7,15.0,1.0,4,6.098,F,0,2021
ALUNO-113,4.6,-1.0,0,2.0,0,6.6,P,Não,5.0,Ágata,2,9.5,7.5,7.1,8.1,12.0,1.0,2,6.664,F,0,2021
ALUNO-117,7.1,0.0,0,1.0,0,7.6,P,Não,10.0,Ametista,3,8.5,7.5,7.1,8.3,11.0,1.0,2,7.774,F,1,2021
ALUNO-118,6.9,0.0,0,2.0,0,8.2,R,Não,10.0,Topázio,4,8.5,7.5,9.6,7.5,9.0,1.0,1,8.299,F,1,2021
ALUNO-120,6.1,-1.0,0,2.0,0,6.8,B,Não,5.0,Ametista,3,8.5,7.5,8.3,7.5,10.0,1.0,1,7.096,F,0,2021
ALUNO-124,6.1,0.0,1,0.0,0,9.7,R,Sim,10.0,Topázio,4,9.0,7.5,8.3,8.1,8.0,0.0,0,8.275,M,1,2021
ALUNO-125,4.6,0.0,0,1.0,0,7.2,R,Não,10.0,Ágata,2,6.3,7.5,4.6,7.9,11.0,0.0,2,6.461,M,1,2021
ALUNO-126,4.5,-1.0,0,0.0,0,7.3,P,Não,5.0,Ágata,2,9.0,7.5,4.2,7.2,9.0,1.0,0,6.069,F,0,2021
