,nome,idade,cg,pedra,inde,iaa,ieg,ips,ida,ipv,ian,ipp,qtd_aval,indicado_bolsa,sexo,ponto_virada_encoded,anos_pm,destaque_ieg_resultado_encoded,destaque_ida_resultado_encoded,destaque_ipv_resultado_encoded,rec_sintese,diff_fase
678,ALUNO-1054,9.0,210.0,Ametista,7.776390666666667,9.000020000000001,9.333333333333332,7.5,6.5,6.777776666666666,10.0,6.041666666666667,3.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
679,ALUNO-1055,14.0,332.0,Ametista,7.456542276334777,6.66666,8.603896103896105,5.625,6.277777777777778,7.5833325,10.0,7.34375,4.0,Não,F,0,1.0,1,-1,1,1.0,0.0
680,ALUNO-1057,14.0,656.0,Ágata,6.427354572463768,8.33334,6.845108695652174,7.5,5.166666666666667,5.9583275,5.0,7.5,4.0,Não,M,0,1.0,-1,-1,-1,1.0,-1.0
681,ALUNO-1058,11.0,213.0,Ametista,7.763511656565657,8.000020000000001,8.69949494949495,7.5,7.25,6.888886666666666,10.0,6.458333333333334,3.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
682,ALUNO-1059,16.0,833.0,Quartzo,4.837498500000001,7.91667,3.666666666666667,7.5,1.833333333333333,6.2916575,2.5,6.875,4.0,Não,M,0,0.0,-1,-1,-1,0.0,-3.0
683,ALUNO-1060,13.0,425.0,Ametista,7.208765730639731,9.58335,8.653198653198654,7.5,3.5,6.83333,10.0,7.03125,4.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
684,ALUNO-1062,15.0,697.0,Ágata,6.243027512820514,6.66666,7.251602564102564,5.0,4.25,5.83333,10.0,6.09375,4.0,Não,M,0,0.0,-1,-1,-1,1.0,0.0
685,ALUNO-1063,11.0,783.0,Quartzo,5.552244923076923,9.000020000000001,4.573717948717949,7.5,4.166666666666667,6.08333,5.0,4.375,2.0,Não,F,0,1.0,-1,-1,-1,0.0,-2.0
686,ALUNO-1065,11.0,304.0,Ametista,7.510987800569801,9.50002,9.002849002849004,7.5,7.0,7.58333,5.0,5.9375,2.0,Não,M,0,1.0,1,-1,1,0.0,-2.0
687,ALUNO-1066,14.0,423.0,Ametista,7.21482645698363,6.66666,8.489420062695924,7.5,5.522222222222222,6.54166,10.0,6.875,4.0,Não,F,0,1.0,1,-1,-1,0.0,0.0
688,ALUNO-1067,11.0,239.0,Ametista,7.682753058681186,9.000020000000001,8.892921960072595,7.5,4.916666666666667,8.333333333333334,10.0,6.041666666666667,3.0,Não,F,0,4.0,1,-1,1,1.0,0.0
689,ALUNO-1068,18.0,848.0,Quartzo,4.289168444444445,8.33334,3.333333333333333,6.875,1.022222222222222,5.111116666666667,5.0,3.75,4.0,Não,M,0,1.0,-1,-1,-1,0.0,-1.0
690,ALUNO-1069,9.0,533.0,Ágata,6.864088634920636,9.000020000000001,6.174603174603175,5.0,8.0,7.83333,5.0,5.625,2.0,Não,F,0,0.0,-1,1,1,0.0,-1.0
691,ALUNO-1070,12.0,732.0,Quartzo,5.949454421052632,9.50002,8.070175438596491,5.0,4.416666666666667,5.16667,5.0,4.6875,2.0,Não,M,0,3.0,1,-1,-1,0.0,-2.0
692,ALUNO-1071,13.0,754.0,Quartzo,5.750265883597884,9.50002,5.417989417989419,5.625,3.583333333333333,6.666663333333332,5.0,6.041666666666667,3.0,Não,F,0,1.0,-1,-1,-1,0.0,-1.0
693,ALUNO-1072,14.0,797.0,Quartzo,5.371978339181286,9.58335,3.81578947368421,7.5,4.122222222222223,4.83333,5.0,6.09375,4.0,Não,F,0,2.0,-1,-1,-1,1.0,-1.0
694,ALUNO-1073,11.0,798.0,Quartzo,5.334539516483517,0.0,6.249084249084249,7.5,4.0,6.944446666666666,5.0,6.458333333333334,3.0,Não,M,0,1.0,-1,-1,-1,0.0,-1.0
695,ALUNO-1074,13.0,631.0,Ágata,6.581946666666667,8.000020000000001,6.25,7.5,5.833333333333333,7.555556666666667,5.0,6.041666666666667,3.0,Não,F,0,0.0,-1,-1,1,0.0,-2.0
696,ALUNO-1075,16.0,286.0,Ametista,7.566015304972806,7.5,9.580419580419582,5.625,6.744444444444444,8.458337499999999,5.0,7.96875,4.0,Não,F,1,6.0,1,-1,1,1.0,-1.0
697,ALUNO-1076,14.0,705.0,Ágata,6.116219571428572,8.75001,7.357142857142857,7.5,3.75,5.333325,5.0,7.03125,4.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
698,ALUNO-1078,13.0,642.0,Ágata,6.511662330532213,8.000020000000001,7.662464985994397,7.5,5.583333333333334,5.833336666666667,5.0,6.458333333333334,3.0,Não,F,0,3.0,1,-1,-1,0.0,-1.0
699,ALUNO-1080,13.0,795.0,Quartzo,5.411575629629629,7.50002,6.481481481481481,7.5,0.0,7.555553333333333,5.0,6.041666666666667,3.0,Não,F,0,0.0,-1,-1,1,1.0,-1.0
700,ALUNO-1082,11.0,499.0,Ágata,6.962017015219663,8.500020000000001,8.78924174276498,5.625,6.0,7.333333333333333,5.0,6.25,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
701,ALUNO-1084,10.0,648.0,Ágata,6.464252763285025,7.50002,8.932367149758454,7.5,5.0,5.888886666666667,5.0,5.0,3.0,Não,M,0,3.0,1,-1,-1,0.0,-1.0
702,ALUNO-1085,16.0,701.0,Ágata,6.157779444444444,8.75001,6.25,7.5,4.955555555555556,5.833336666666667,5.0,6.25,4.0,Não,F,0,3.0,-1,-1,-1,1.0,-1.0
703,ALUNO-1090,12.0,813.0,Quartzo,5.179630296296297,8.500020000000001,5.481481481481482,7.5,1.0,5.999993333333334,5.0,5.833333333333334,3.0,Não,F,0,4.0,-1,-1,-1,0.0,-2.0
704,ALUNO-1091,13.0,789.0,Quartzo,5.519122439955107,9.000020000000001,4.866442199775533,7.5,2.25,6.499993333333334,5.0,6.458333333333334,3.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
705,ALUNO-1093,18.0,524.0,Ágata,6.901589607843138,7.91667,7.370098039215687,7.5,4.733333333333333,8.055556666666668,5.0,8.28125,4.0,Sim,F,0,6.0,-1,-1,1,1.0,-1.0
706,ALUNO-1095,9.0,8.0,Topázio,8.902781333333333,10.00002,9.666666666666666,7.5,9.916666666666668,8.055563333333334,10.0,6.25,3.0,Não,F,0,3.0,1,1,1,1.0,0.0
707,ALUNO-1097,14.0,100.0,Topázio,8.149929726333543,9.16668,9.691650853889945,5.625,6.677777777777778,8.000005,10.0,7.96875,4.0,Não,M,0,5.0,1,-1,1,1.0,0.0
708,ALUNO-1098,9.0,165.0,Ametista,7.910991723905724,8.500020000000001,8.61952861952862,8.125,9.3,8.16667,5.0,5.3125,2.0,Sim,F,0,1.0,1,1,1,1.0,-1.0
709,ALUNO-1099,11.0,389.0,Ametista,7.303705925925926,8.500020000000001,5.462962962962963,6.875,7.75,7.38889,10.0,6.458333333333334,3.0,Não,F,0,1.0,-1,1,-1,0.0,0.0
710,ALUNO-1101,11.0,652.0,Ágata,6.440323564297217,6.75,8.111341154819415,7.5,4.0,7.444443333333333,5.0,6.041666666666667,3.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
711,ALUNO-1102,13.0,852.0,Quartzo,4.244980227272728,0.0,4.886363636363637,7.5,0.0,4.5416625,10.0,6.09375,4.0,Não,F,0,0.0,-1,-1,-1,0.0,0.0
712,ALUNO-1103,15.0,727.0,Ágata,6.011790235258207,10.00002,7.442630898513252,5.0,3.277777777777777,6.2916575,5.0,6.09375,4.0,Não,F,0,6.0,-1,-1,-1,1.0,-2.0
713,ALUNO-1104,13.0,447.0,Ametista,7.131280678842398,9.000020000000001,7.364726727545317,7.5,7.083333333333334,7.333333333333333,5.0,6.25,3.0,Não,M,0,1.0,-1,-1,-1,0.0,-2.0
714,ALUNO-1105,13.0,560.0,Ágata,6.787123434343435,9.50002,8.505050505050505,4.375,5.083333333333334,7.88889,5.0,6.041666666666667,3.0,Não,F,0,6.0,1,-1,1,0.0,-1.0
715,ALUNO-1106,12.0,637.0,Ágata,6.555924462189958,9.000020000000001,8.015728977616455,6.25,5.583333333333334,6.55555,5.0,5.0,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
716,ALUNO-1107,14.0,803.0,Quartzo,5.307363354299295,0.0,6.075009549274255,7.5,2.722222222222222,7.583335,5.0,7.8125,4.0,Sim,F,0,1.0,-1,-1,1,1.0,-1.0
717,ALUNO-1108,9.0,315.0,Ametista,7.487918,9.50002,6.999999999999998,7.5,8.95,7.83333,5.0,5.3125,2.0,Não,F,0,0.0,-1,1,1,1.0,-1.0
718,ALUNO-1109,13.0,431.0,Ametista,7.195372592592593,8.500020000000001,9.296296296296296,7.5,6.0,7.055556666666667,5.0,6.25,3.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
719,ALUNO-1110,12.0,625.0,Ágata,6.605761359666916,9.000020000000001,6.966300131667912,7.5,4.583333333333333,7.499996666666666,5.0,6.458333333333332,3.0,Não,F,0,3.0,-1,-1,-1,0.0,-1.0
720,ALUNO-1111,8.0,178.0,Ametista,7.874720643467644,9.000020000000001,8.217338217338218,7.5,7.75,7.500005,10.0,5.3125,2.0,Não,F,0,0.0,1,1,1,1.0,0.0
721,ALUNO-1113,18.0,296.0,Ametista,7.535415,7.08333,10.0,6.25,7.75,7.16666,5.0,7.1875,4.0,Sim,M,0,0.0,1,1,-1,1.0,-1.0
722,ALUNO-1116,11.0,283.0,Ametista,7.576481298701299,7.916679999999999,8.16017316017316,7.5,7.666666666666667,8.722226666666668,5.0,6.25,3.0,Não,M,1,0.0,1,1,1,1.0,-1.0
723,ALUNO-1117,9.0,575.0,Ágata,6.730834666666667,8.000020000000001,5.925000000000001,7.5,7.583333333333333,7.08333,5.0,5.625,2.0,Não,M,0,1.0,-1,1,-1,0.0,-1.0
724,ALUNO-1118,13.0,455.0,Ametista,7.1010415,8.33334,8.75,7.5,5.0,5.1666625,10.0,7.34375,4.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
725,ALUNO-1120,9.0,127.0,Topázio,8.063890666666667,9.50002,9.166666666666666,7.5,7.25,7.277776666666666,10.0,6.25,3.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
726,ALUNO-1121,8.0,317.0,Ametista,7.484593745480259,9.50002,8.422963727401292,7.5,6.0,6.999995,10.0,5.0,2.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
727,ALUNO-1122,15.0,15.0,Topázio,8.71196797863248,8.33334,9.615384615384617,7.5,8.777777777777779,8.500007499999999,10.0,7.5,4.0,Não,F,1,1.0,1,1,1,1.0,0.0
728,ALUNO-1123,17.0,198.0,Ametista,7.815768210526317,8.33334,9.201754385964913,6.875,7.866666666666666,9.25,2.5,7.8125,4.0,Não,F,1,3.0,1,1,1,1.0,-3.0
729,ALUNO-1124,17.0,312.0,Ametista,7.498492675990676,7.08334,9.213286713286712,5.625,6.466666666666666,9.208340000000002,5.0,7.5,4.0,Sim,F,1,1.0,1,-1,1,1.0,-2.0
730,ALUNO-1125,11.0,686.0,Ágata,6.306945444444445,9.50002,9.72222222222222,5.625,3.25,5.999995,5.0,5.0,2.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
731,ALUNO-1126,15.0,835.0,Quartzo,4.786323286324786,0.0,5.799679487179487,5.625,3.444444444444444,5.6249925,5.0,7.5,4.0,Não,F,0,1.0,-1,-1,-1,1.0,-2.0
732,ALUNO-1127,14.0,261.0,Ametista,7.628620754385966,10.00002,9.736842105263158,5.0,7.166666666666667,7.333335,5.0,7.8125,4.0,Não,M,0,4.0,1,-1,-1,1.0,-1.0
733,ALUNO-1128,16.0,64.0,Topázio,8.28217875925926,8.33334,9.056712962962962,8.75,8.666666666666666,9.4166775,5.0,6.458333333333334,3.0,Não,F,1,4.0,1,1,1,1.0,-1.0
734,ALUNO-1130,13.0,10.0,Topázio,8.815164203703704,9.16668,9.907407407407408,6.25,9.111111111111112,8.208337499999999,10.0,8.28125,4.0,Não,M,0,3.0,1,1,1,1.0,0.0
735,ALUNO-1135,9.0,371.0,Ametista,7.369327063492064,8.500020000000001,8.317460317460318,7.5,9.05,7.416665,5.0,3.125,2.0,Não,M,0,0.0,1,1,-1,1.0,-1.0
736,ALUNO-1136,16.0,372.0,Ametista,7.367519229847495,7.08333,8.088984204793029,8.125,7.477777777777778,8.2500025,5.0,5.833333333333334,3.0,Sim,F,0,3.0,1,-1,1,0.0,-1.0
737,ALUNO-1138,14.0,63.0,Topázio,8.28325764036921,7.5,8.683646812957157,7.5,7.888888888888889,8.1250025,10.0,8.4375,4.0,Sim,M,0,0.0,1,1,1,1.0,0.0
738,ALUNO-1141,15.0,774.0,Quartzo,5.604466564270153,7.08333,4.647331154684096,7.5,6.166666666666667,4.91667,5.0,5.0,4.0,Não,F,0,3.0,-1,-1,-1,1.0,-2.0
739,ALUNO-1144,9.0,520.0,Ágata,6.921727523809524,10.00002,6.785714285714285,5.0,8.083333333333334,7.08333,5.0,5.3125,2.0,Não,F,0,0.0,-1,1,-1,0.0,-1.0
740,ALUNO-1150,11.0,436.0,Ametista,7.181471298245615,9.000020000000001,8.771929824561404,5.0,6.416666666666666,8.25,5.0,5.9375,2.0,Não,M,0,4.0,1,-1,1,1.0,-1.0
741,ALUNO-1151,15.0,556.0,Ágata,6.797050461511668,8.75001,7.850182863113898,5.625,6.744444444444444,6.499995,5.0,6.40625,4.0,Não,F,0,1.0,1,-1,-1,1.0,-1.0
742,ALUNO-1152,11.0,102.0,Topázio,8.143057777777779,10.00002,9.055555555555555,7.5,7.0,7.888890000000001,10.0,6.041666666666667,3.0,Não,M,0,0.0,1,-1,1,1.0,0.0
743,ALUNO-1153,14.0,718.0,Ágata,6.050593571428572,7.91667,7.357142857142857,7.5,3.75,5.49999,5.0,6.875,4.0,Não,M,0,0.0,-1,-1,-1,0.0,-1.0
744,ALUNO-1154,11.0,422.0,Ametista,7.216203925925925,7.83334,9.62962962962963,7.5,6.25,7.222219999999999,5.0,5.625,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
745,ALUNO-1155,8.0,149.0,Ametista,7.973275077441079,9.50002,8.053872053872054,7.5,7.583333333333333,7.91666,10.0,5.625,2.0,Não,F,0,1.0,1,1,1,0.0,0.0
746,ALUNO-1156,15.0,778.0,Quartzo,5.562542284489457,0.0,6.168615866891729,7.5,5.555555555555556,6.166665,5.0,7.34375,4.0,Sim,M,0,3.0,-1,-1,-1,1.0,-1.0
747,ALUNO-1159,17.0,177.0,Ametista,7.875768381520724,9.16668,9.00661079649251,6.875,6.844444444444444,8.944446666666666,5.0,8.125,4.0,Não,F,1,3.0,1,-1,1,1.0,-1.0
748,ALUNO-1161,16.0,562.0,Ágata,6.775990920062696,8.33334,7.333072100313479,5.625,6.5,7.2083375,5.0,6.71875,4.0,Sim,F,0,4.0,-1,-1,-1,1.0,-2.0
749,ALUNO-1162,11.0,395.0,Ametista,7.300023367521367,8.500020000000001,8.504273504273504,7.5,7.183333333333334,7.5,5.0,5.625,2.0,Não,F,0,0.0,1,-1,1,1.0,-2.0
750,ALUNO-1163,18.0,508.0,Ágata,6.944792333333333,9.58335,9.166666666666666,7.5,3.75,7.249995,5.0,7.03125,4.0,Sim,M,0,0.0,1,-1,-1,0.0,-1.0
751,ALUNO-1165,15.0,516.0,Ágata,6.926393898268398,6.66667,6.449675324675325,7.5,6.666666666666667,7.7916675,5.0,8.28125,4.0,Sim,M,0,3.0,-1,-1,1,1.0,-1.0
752,ALUNO-1167,11.0,435.0,Ametista,7.184480244200245,8.000020000000001,8.887667887667888,7.5,3.5,7.555556666666667,10.0,6.458333333333334,3.0,Não,M,0,3.0,1,-1,1,0.0,0.0
753,ALUNO-1168,13.0,438.0,Ametista,7.180380522045855,8.91668,8.27689594356261,7.5,6.666666666666666,7.333333333333333,5.0,5.833333333333334,3.0,Não,F,0,2.0,1,-1,-1,0.0,-2.0
754,ALUNO-1169,11.0,308.0,Ametista,7.502992564102563,6.41668,9.487179487179487,5.0,7.25,6.944443333333333,10.0,6.25,3.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
755,ALUNO-1170,11.0,691.0,Ágata,6.281145375891421,9.50002,6.009891879457097,7.5,4.75,6.833325,5.0,5.625,2.0,Não,M,0,3.0,-1,-1,-1,0.0,-1.0
756,ALUNO-1171,14.0,24.0,Topázio,8.63847438888889,8.33334,9.895833333333334,5.625,7.911111111111111,9.5000075,10.0,7.8125,4.0,Não,F,1,3.0,1,1,1,1.0,1.0
757,ALUNO-1174,17.0,825.0,Quartzo,4.949617787439614,0.0,5.366847826086957,5.0,5.877777777777777,5.222213333333333,5.0,6.5625,4.0,Não,F,0,3.0,-1,-1,-1,1.0,-1.0
758,ALUNO-1176,17.0,31.0,Topázio,8.523222128427129,9.16668,8.940746753246753,7.5,8.555555555555555,9.833343333333334,5.0,8.90625,4.0,Não,M,1,5.0,1,1,1,1.0,-1.0
759,ALUNO-1177,11.0,466.0,Ametista,7.064253429951691,10.00002,9.015700483091788,7.5,4.916666666666666,7.222223333333333,5.0,5.833333333333334,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
760,ALUNO-1179,13.0,607.0,Ágata,6.646760592592592,8.41668,9.62962962962963,7.5,2.25,7.666666666666667,5.0,6.458333333333334,3.0,Não,F,0,0.0,1,-1,1,0.0,-1.0
761,ALUNO-1180,13.0,703.0,Ágata,6.142593037037038,0.0,6.018518518518519,7.5,7.0,8.111113333333336,5.0,6.666666666666666,3.0,Não,M,0,0.0,-1,-1,1,0.0,-1.0
762,ALUNO-1181,12.0,333.0,Ametista,7.455557555555556,8.500020000000001,9.444444444444445,7.5,7.083333333333334,7.333333333333333,5.0,5.833333333333334,3.0,Não,F,0,3.0,1,-1,-1,0.0,-2.0
763,ALUNO-1182,8.0,175.0,Ametista,7.886571512820513,8.500020000000001,9.097435897435895,5.0,9.616666666666667,7.249995,10.0,3.4375,2.0,Não,M,0,1.0,1,1,-1,1.0,0.0
764,ALUNO-1184,11.0,326.0,Ametista,7.475002333333333,9.000020000000001,9.666666666666666,7.5,6.0,7.833335,5.0,6.25,2.0,Não,F,0,0.0,1,-1,1,0.0,-1.0
765,ALUNO-1185,11.0,329.0,Ametista,7.461113333333333,7.50002,9.666666666666666,7.5,7.0,7.722223333333334,5.0,5.833333333333334,3.0,Não,M,0,0.0,1,-1,1,0.0,-1.0
766,ALUNO-1186,14.0,838.0,Quartzo,4.733141106060606,5.41665,4.53030303030303,7.5,2.5,4.7083275,5.0,5.9375,4.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
767,ALUNO-1190,13.0,514.0,Ágata,6.929611095238096,7.91667,7.413690476190476,6.875,5.000000000000001,6.166655,10.0,7.34375,4.0,Sim,F,0,3.0,-1,-1,-1,1.0,0.0
768,ALUNO-1191,14.0,89.0,Topázio,8.180903944444445,7.5,9.333333333333334,5.0,7.888888888888889,8.2916725,10.0,8.28125,4.0,Não,M,0,5.0,1,1,1,1.0,0.0
769,ALUNO-1192,13.0,578.0,Ágata,6.725002000000001,8.000020000000001,9.666666666666666,7.5,3.25,7.333333333333333,5.0,6.25,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
770,ALUNO-1194,11.0,242.0,Ametista,7.677713417989418,10.00002,8.756613756613756,7.5,7.083333333333333,8.277776666666666,5.0,6.041666666666667,3.0,Não,F,0,0.0,1,-1,1,1.0,-1.0
771,ALUNO-1195,13.0,22.0,Topázio,8.645932539215686,7.5,9.419934640522875,8.125,7.955555555555556,8.6666725,10.0,8.75,4.0,Não,F,1,2.0,1,1,1,1.0,1.0
772,ALUNO-1199,11.0,255.0,Ametista,7.645834666666667,9.000020000000001,10.0,7.5,7.083333333333334,7.58333,5.0,5.625,2.0,Não,M,0,1.0,1,-1,1,0.0,-2.0
773,ALUNO-1202,11.0,335.0,Ametista,7.451335164578111,8.000020000000001,8.798329156223893,7.5,6.916666666666666,8.16667,5.0,6.25,2.0,Não,F,0,0.0,1,-1,1,1.0,-1.0
774,ALUNO-1203,8.0,96.0,Topázio,8.154543650793652,10.00002,8.670634920634921,8.125,8.133333333333333,7.24999,10.0,5.3125,2.0,Não,M,0,0.0,1,1,-1,0.0,0.0
775,ALUNO-1204,11.0,216.0,Ametista,7.750398603174604,10.00002,9.682539682539682,6.875,7.333333333333334,7.777776666666666,5.0,6.041666666666667,3.0,Não,F,0,1.0,1,-1,1,0.0,-1.0
776,ALUNO-1206,9.0,124.0,Topázio,8.072224444444444,8.500020000000001,8.88888888888889,7.5,8.0,7.555556666666667,10.0,5.833333333333334,3.0,Não,M,0,1.0,1,1,1,1.0,0.0
777,ALUNO-1207,13.0,159.0,Ametista,7.940280666666667,9.000020000000001,10.0,7.5,7.5,8.222226666666668,5.0,6.458333333333333,3.0,Não,F,0,0.0,1,1,1,0.0,-1.0
778,ALUNO-1208,9.0,71.0,Topázio,8.259535082249474,9.50002,9.251827077914037,7.5,9.733333333333334,8.500005,5.0,5.625,2.0,Sim,M,1,0.0,1,1,1,1.0,-1.0
779,ALUNO-1209,8.0,381.0,Ametista,7.334936230769231,9.50002,8.945512820512821,7.5,4.083333333333333,7.333325,10.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
780,ALUNO-1210,9.0,412.0,Ametista,7.249737116402116,7.50002,8.248677248677248,6.875,7.583333333333334,7.916665,5.0,5.625,2.0,Não,M,0,1.0,1,1,1,1.0,-1.0
781,ALUNO-1211,9.0,635.0,Ágata,6.575448717948719,8.91668,5.673076923076924,5.625,7.266666666666667,7.66666,5.0,5.0,2.0,Não,F,0,1.0,-1,-1,1,1.0,-1.0
782,ALUNO-1213,13.0,380.0,Ametista,7.3354175,6.66668,6.875,8.75,6.25,7.2499975,10.0,7.1875,4.0,Não,F,0,0.0,-1,-1,-1,1.0,0.0
783,ALUNO-1214,11.0,236.0,Ametista,7.692903234567901,9.50002,8.006172839506172,7.5,9.0,7.333333333333333,5.0,6.25,3.0,Não,F,0,1.0,1,1,-1,0.0,-1.0
784,ALUNO-1215,12.0,167.0,Ametista,7.908336,9.000020000000001,10.0,5.625,8.5,8.000003333333334,5.0,6.458333333333334,3.0,Sim,M,0,3.0,1,1,1,1.0,-1.0
785,ALUNO-1217,15.0,189.0,Ametista,7.83582013255232,7.91667,7.775967329428265,6.25,8.533333333333333,8.83334,5.0,8.90625,4.0,Não,M,1,6.0,1,1,1,1.0,-1.0
786,ALUNO-1219,15.0,140.0,Ametista,8.005754301587302,6.66666,8.36904761904762,7.5,8.055555555555555,8.500005,10.0,6.041666666666666,3.0,Não,M,1,5.0,1,1,1,1.0,0.0
787,ALUNO-1220,17.0,804.0,Quartzo,5.271367632478633,7.08333,3.040865384615384,7.5,3.277777777777778,7.27778,5.0,5.9375,4.0,Sim,F,0,0.0,-1,-1,-1,0.0,-2.0
788,ALUNO-1221,13.0,133.0,Ametista,8.045898786731787,7.5,9.211436711436711,7.5,7.122222222222223,7.333335,10.0,8.125,4.0,Não,M,0,1.0,1,-1,-1,1.0,0.0
789,ALUNO-1223,13.0,553.0,Ágata,6.806094361305362,6.66666,6.862082362082362,7.5,5.944444444444444,5.62499,10.0,7.03125,4.0,Não,F,0,3.0,-1,-1,-1,0.0,0.0
790,ALUNO-1224,13.0,563.0,Ágata,6.775947831501832,7.416679999999999,8.824175824175825,6.25,4.666666666666666,7.722223333333334,5.0,6.666666666666666,3.0,Não,M,0,0.0,1,-1,1,0.0,-1.0
791,ALUNO-1226,13.0,620.0,Ágata,6.618397615273615,8.75001,6.826368076368077,7.5,4.0,5.62499,10.0,7.03125,4.0,Não,M,0,3.0,-1,-1,-1,0.0,0.0
792,ALUNO-1227,17.0,687.0,Ágata,6.304434274042951,7.5,7.411064425770308,7.5,3.944444444444445,7.0416625,5.0,6.25,3.0,Não,M,0,0.0,-1,-1,-1,0.0,-2.0
793,ALUNO-1230,14.0,128.0,Topázio,8.063313842911878,7.08333,9.788793103448276,5.625,7.611111111111111,7.5,10.0,8.125,4.0,Não,M,0,5.0,1,1,1,1.0,0.0
794,ALUNO-1231,14.0,744.0,Quartzo,5.852247249848761,9.000020000000001,5.698729582577132,6.875,2.833333333333333,7.166663333333333,5.0,6.25,3.0,Não,F,0,5.0,-1,-1,-1,1.0,-2.0
795,ALUNO-1233,16.0,722.0,Ágata,6.032563917069858,0.0,4.774279029793735,6.875,6.855555555555555,6.111109999999999,10.0,7.96875,4.0,Não,M,0,5.0,-1,-1,-1,1.0,0.0
796,ALUNO-1235,17.0,232.0,Ametista,7.712230603896105,8.33334,7.70698051948052,7.5,9.333333333333334,7.8750025,5.0,6.458333333333334,3.0,Sim,M,0,0.0,1,1,1,1.0,-2.0
797,ALUNO-1236,13.0,536.0,Ágata,6.859437909090909,7.083340000000001,8.139204545454547,5.0,4.666666666666667,6.777773333333332,10.0,7.34375,3.0,Não,F,0,0.0,1,-1,-1,1.0,0.0
798,ALUNO-1237,15.0,800.0,Quartzo,5.3185395,5.83332,5.604166666666667,7.5,3.733333333333334,4.4166625,5.0,7.34375,4.0,Não,M,0,3.0,-1,-1,-1,0.0,-2.0
799,ALUNO-1239,13.0,217.0,Ametista,7.747224000000001,9.000020000000001,9.791666666666666,7.5,6.916666666666666,7.944443333333333,5.0,6.666666666666666,3.0,Não,F,0,1.0,1,-1,1,0.0,-1.0
800,ALUNO-1243,8.0,313.0,Ametista,7.496892358974359,9.000020000000001,8.061538461538461,5.625,7.433333333333334,7.33333,10.0,4.6875,2.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
801,ALUNO-1244,11.0,276.0,Ametista,7.591205925925927,9.50002,7.962962962962963,7.5,8.416666666666666,7.555556666666667,5.0,6.041666666666667,3.0,Não,F,0,3.0,1,1,1,1.0,-1.0
802,ALUNO-1245,17.0,768.0,Quartzo,5.665042956709957,7.5,5.616883116883117,7.5,4.5,5.916665,5.0,4.583333333333333,3.0,Não,M,0,0.0,-1,-1,-1,0.0,-2.0
803,ALUNO-1246,8.0,126.0,Topázio,8.064310288084464,9.000020000000001,9.675716440422322,7.5,7.25,7.333325,10.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
804,ALUNO-1247,13.0,860.0,Quartzo,3.633136754696726,0.0,4.978193773483628,5.625,0.6666666666666666,4.49999,5.0,5.416666666666667,3.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
805,ALUNO-1248,15.0,862.0,Quartzo,3.031806222222222,0.0,0.0,5.0,3.711111111111112,3.79167,5.0,5.3125,4.0,Não,F,0,5.0,-1,-1,-1,-1.0,-1.0
806,ALUNO-1250,15.0,713.0,Ágata,6.075410286931096,7.91667,6.22254004576659,7.5,4.388888888888888,6.0416625,5.0,7.03125,4.0,Não,F,0,3.0,-1,-1,-1,0.0,-1.0
807,ALUNO-1251,16.0,73.0,Topázio,8.253049807035875,9.16668,8.975313479623823,6.25,8.055555555555555,7.541665,10.0,7.96875,4.0,Sim,M,0,2.0,1,1,1,1.0,0.0
808,ALUNO-1255,11.0,565.0,Ágata,6.763162264550265,9.000020000000001,7.98941798941799,7.5,6.166666666666666,6.722216666666666,5.0,4.375,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
809,ALUNO-1258,8.0,258.0,Ametista,7.640722218045114,10.00002,7.274436090225564,7.5,8.45,7.166665,10.0,3.125,2.0,Não,F,0,0.0,-1,1,-1,1.0,0.0
810,ALUNO-1260,12.0,446.0,Ametista,7.132224000000001,9.50002,7.3,7.5,7.166666666666667,7.277776666666666,5.0,5.833333333333334,3.0,Não,F,0,2.0,-1,-1,-1,1.0,-2.0
811,ALUNO-1263,13.0,583.0,Ágata,6.718502317460318,10.00002,7.559523809523809,5.625,4.277777777777778,5.583325,10.0,6.71875,4.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
